time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.10091944819438298,-0.027776968249384575,11.707966705699198,6.282362366830641,0.0730495613893849,0.0,-0.34971865840313826,-0.05279729459356214,2.6012543744187315,0.023809762000041996,0.10100762258088147,0.0,447.76850699388655,448.07641348392235,449.10440929528454,450.7590534023346
1.2600000000000007,-0.1234996752786458,-0.030956980630806402,11.867863810092341,0.000499173756593585,0.0788798740945289,0.0,-0.403566188117914,-0.05305698223067259,2.7282949934979297,0.01822681624605933,0.08812369435157458,0.0,453.3225842409647,452.293951521129,452.45854744964737,452.00886496476363
1.3200000000000007,-0.14924370623046976,-0.03412673633301522,12.033003272631793,0.0019619197494167295,0.08417608983837344,0.0,-0.45505938935523044,-0.05247916633488711,2.7761852509019342,0.034480769947404705,0.08856159720288913,0.0,428.35762586120813,428.40165948026964,427.23134280142676,428.61506004895585
1.3800000000000008,-0.1783942886463335,-0.0372245486983529,12.203528686440409,0.004378651161545122,0.08945881608793371,0.0,-0.5171656428370496,-0.05054107834154835,2.9076037058014212,0.049892920349220604,0.0869933457898253,0.0,453.8900762378103,453.7704629178031,455.5211334682596,456.75269856944715
1.4400000000000008,-0.21121840043365603,-0.040159516556844854,12.380082573189485,0.0075975218096742125,0.09475178903017767,0.0,-0.5774701246648758,-0.046988870834594125,2.9772798824648445,0.06025948938645031,0.0905546174493188,0.0,436.4452525996586,436.7490002598527,435.8345414623946,436.7020596843384
1.5000000000000009,-0.24785406699222606,-0.04280831418208611,12.56171244111884,0.011241732322885944,0.10034753891531611,0.0,-0.6442586073398112,-0.040937541713205045,3.07670611652592,0.06167443997189938,0.09818883144409296,0.0,446.66975454073344,447.2991825726482,445.7827456092839,445.9009634122106
1.560000000000001,-0.28880468783781754,-0.04499635042398685,12.75115647709013,0.015052990200201677,0.10582250463629084,0.0,-0.7213571857125645,-0.03158658495731964,3.237553194486417,0.06697795956357762,0.0714050095472499,0.0,467.06553528715466,464.9782419718629,465.8124751358237,466.2297582683995
1.620000000000001,-0.33456739581120654,-0.04652665228661966,12.950869720991816,0.019013448963122848,0.11068623751045514,0.0,-0.8045409252808474,-0.01897853111553409,3.4189312600703854,0.06399378553936534,0.09552049272043822,0.0,472.1440541065078,474.00566817478466,473.55131936696375,473.3246476071988
1.680000000000001,-0.385492187994493,-0.047200994196502685,13.161908338583942,0.022691767165382792,0.11589041925936616,0.0,-0.8935381099261344,-0.0030764168775595496,3.614964693668592,0.05530126188593912,0.056489587720865125,0.0,481.1675198504449,478.20858862557304,478.37534708356935,477.71534373092186
1.740000000000001,-0.44171211454492465,-0.04686836081995345,13.383340308513864,0.026219186759096402,0.11927817024130061,0.0,-0.980779598748551,0.01452627671323468,3.7655208195495025,0.06498435726110288,0.05640834100398559,0.0,466.7563737257259,466.75203953719443,466.4400956487063,467.1979339666825
1.8000000000000012,-0.503220221154167,-0.045404772339171645,13.613595653421344,0.029775760663302897,0.12282614932171754,0.0,-1.0698158020176889,0.03465247314714072,3.90907157576246,0.0443006703713308,0.06408853013314582,0.0,466.07337655868963,466.6755387907086,466.17372617372644,464.5568120204191
1.8600000000000012,-0.5699299966589573,-0.04271451500444061,13.850657689083397,0.032879818743540845,0.12674796833561786,0.0,-1.1542019736511353,0.055301003634669436,3.9925999371131287,0.06351907888552051,0.06779801364978368,0.0,448.88306298204446,449.1871099917907,447.40093414892334,448.9646962474115
